timestamp,sensor_raw,wear,wear_pct,bad_blocks,ecc_count,temperature,status,rul
1774500283.279733,3914,0.9558,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774500284.309469,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500285.1496768,3927,0.959,95.9,105.9,579.0,49.6,CRITICAL,21 days
1774500286.175921,3999,0.9766,97.7,107.7,588.0,49.8,CRITICAL,21 days
1774500287.057193,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500287.9530003,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500288.9169865,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500289.9382198,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500290.8573582,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500292.2651522,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500293.3989854,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500294.3209884,4026,0.9832,98.3,108.3,592.0,49.8,CRITICAL,21 days
1774500295.2783737,3945,0.9634,96.3,106.3,582.0,49.6,CRITICAL,21 days
1774500296.2007077,3900,0.9524,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500297.235845,3903,0.9531,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774500298.3147721,3954,0.9656,96.6,106.6,583.0,49.7,CRITICAL,21 days
1774500299.1856601,4039,0.9863,98.6,108.6,593.0,49.9,CRITICAL,21 days
1774500300.103554,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500301.0361664,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500301.8782275,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500302.9038248,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500303.803017,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500304.68202,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500305.6197274,4081,0.9966,99.7,109.7,598.0,50.0,CRITICAL,21 days
1774500306.5619986,3987,0.9736,97.4,107.4,587.0,49.7,CRITICAL,21 days
1774500307.6719913,3920,0.9573,95.7,105.7,579.0,49.6,CRITICAL,21 days
1774500308.6097038,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500309.9015243,3920,0.9573,95.7,105.7,579.0,49.6,CRITICAL,21 days
1774500310.7556405,3987,0.9736,97.4,107.4,587.0,49.7,CRITICAL,21 days
1774500311.583061,4081,0.9966,99.7,109.7,598.0,50.0,CRITICAL,21 days
1774500312.4657912,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500313.4182303,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500314.3614159,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500315.455448,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500316.4556842,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500317.3676603,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500318.4109962,4039,0.9863,98.6,108.6,593.0,49.9,CRITICAL,21 days
1774500319.2945466,3954,0.9656,96.6,106.6,583.0,49.7,CRITICAL,21 days
1774500320.4790108,3903,0.9531,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774500321.4343348,3900,0.9524,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500322.3412204,3945,0.9634,96.3,106.3,582.0,49.6,CRITICAL,21 days
1774500323.2996519,4026,0.9832,98.3,108.3,592.0,49.8,CRITICAL,21 days
1774500324.1500375,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500325.264838,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500326.1025524,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500327.2342987,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500328.0530436,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500328.8512886,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500329.6762364,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500330.656376,3999,0.9766,97.7,107.7,588.0,49.8,CRITICAL,21 days
1774500331.674223,3927,0.959,95.9,105.9,579.0,49.6,CRITICAL,21 days
1774500332.6208782,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500333.5617833,3914,0.9558,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774500334.4984255,3977,0.9712,97.1,107.1,586.0,49.7,CRITICAL,21 days
1774500335.5181203,4068,0.9934,99.3,109.3,597.0,49.9,CRITICAL,21 days
1774500336.6138628,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500337.5412955,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500338.4387643,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500339.3570764,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500340.7244444,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500341.9715872,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500342.9557085,4052,0.9895,98.9,108.9,595.0,49.9,CRITICAL,21 days
1774500344.2048573,3963,0.9678,96.8,106.8,584.0,49.7,CRITICAL,21 days
1774500344.9369504,3908,0.9543,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774500346.0272725,3898,0.9519,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500346.7777529,3936,0.9612,96.1,106.1,581.0,49.6,CRITICAL,21 days
1774500347.6438272,4014,0.9802,98.0,108.0,590.0,49.8,CRITICAL,21 days
1774500348.5442264,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500349.6206772,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500350.584368,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500351.4808564,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500352.4473684,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500353.3131363,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500354.1285338,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500354.9592175,4011,0.9795,97.9,107.9,590.0,49.8,CRITICAL,21 days
1774500355.7476833,3934,0.9607,96.1,106.1,580.0,49.6,CRITICAL,21 days
1774500356.5986514,3897,0.9516,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500357.4087598,3909,0.9546,95.5,105.5,577.0,49.5,CRITICAL,21 days
1774500358.2198768,3966,0.9685,96.8,106.8,584.0,49.7,CRITICAL,21 days
1774500359.0581942,4055,0.9902,99.0,109.0,595.0,49.9,CRITICAL,21 days
1774500359.8407707,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500360.6079264,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500361.4207406,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500362.335693,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500363.1587903,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500363.9860544,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500364.807973,4065,0.9927,99.3,109.3,596.0,49.9,CRITICAL,21 days
1774500365.6395786,3974,0.9705,97.0,107.0,585.0,49.7,CRITICAL,21 days
1774500366.4356852,3913,0.9556,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774500367.2350414,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500368.026216,3929,0.9595,95.9,105.9,580.0,49.6,CRITICAL,21 days
1774500368.8358836,4002,0.9773,97.7,107.7,589.0,49.8,CRITICAL,21 days
1774500369.931913,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500370.8413312,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500371.8694406,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500373.5761786,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500374.392563,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500375.275725,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500376.082647,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500376.931998,4023,0.9824,98.2,108.2,591.0,49.8,CRITICAL,21 days
1774500377.882144,3942,0.9626,96.3,106.3,581.0,49.6,CRITICAL,21 days
1774500378.6968844,3899,0.9521,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500379.510087,3904,0.9534,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774500380.314381,3956,0.9661,96.6,106.6,583.0,49.7,CRITICAL,21 days
1774500381.1604073,4042,0.9871,98.7,108.7,594.0,49.9,CRITICAL,21 days
1774500382.010175,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500382.8266602,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500383.6089294,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500384.3971448,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500385.2243102,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500386.0368829,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500386.8989592,4078,0.9958,99.6,109.6,598.0,50.0,CRITICAL,21 days
1774500387.6863377,3984,0.9729,97.3,107.3,586.0,49.7,CRITICAL,21 days
1774500388.5204382,3918,0.9568,95.7,105.7,578.0,49.6,CRITICAL,21 days
1774500389.3719027,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500390.2196074,3922,0.9578,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774500391.038848,3990,0.9744,97.4,107.4,587.0,49.7,CRITICAL,21 days
1774500391.883311,4085,0.9976,99.8,109.8,599.0,50.0,CRITICAL,21 days
1774500392.7415323,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500393.5573578,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500394.3523762,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500395.1695492,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500396.0041373,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500396.8197424,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500397.623932,4035,0.9853,98.5,108.5,593.0,49.9,CRITICAL,21 days
1774500398.453582,3951,0.9648,96.5,106.5,582.0,49.6,CRITICAL,21 days
1774500399.268427,3903,0.9531,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774500400.08713,3901,0.9526,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774500400.8746417,3947,0.9639,96.4,106.4,582.0,49.6,CRITICAL,21 days
1774500401.615018,4030,0.9841,98.4,108.4,592.0,49.8,CRITICAL,21 days
1774500402.3816762,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500403.177897,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500403.9534981,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500404.777119,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500405.6129122,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500406.4060419,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500407.2065327,4091,0.999,99.9,109.9,600.0,50.0,CRITICAL,21 days
1774500408.0126424,3996,0.9758,97.6,107.6,588.0,49.8,CRITICAL,21 days
1774500408.8235247,3925,0.9585,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774500409.6276886,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500410.450043,3916,0.9563,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774500411.26946,3979,0.9717,97.2,107.2,586.0,49.7,CRITICAL,21 days
1774500412.057803,4072,0.9944,99.4,109.4,597.0,49.9,CRITICAL,21 days
1774500412.8687706,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500413.7911072,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500414.652782,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500415.567828,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500416.3780036,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500417.224907,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500418.0406134,4048,0.9885,98.9,108.9,594.0,49.9,CRITICAL,21 days
1774500418.8695667,3961,0.9673,96.7,106.7,584.0,49.7,CRITICAL,21 days
1774500419.6736634,3906,0.9538,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774500420.443829,3898,0.9519,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500421.2211516,3939,0.9619,96.2,106.2,581.0,49.6,CRITICAL,21 days
1774500422.0578737,4017,0.981,98.1,108.1,590.0,49.8,CRITICAL,21 days
1774500422.859199,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500423.7204845,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500424.5079806,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500425.3072104,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500426.1479347,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500427.0728333,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500427.9375057,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500428.8194258,4007,0.9785,97.9,107.9,589.0,49.8,CRITICAL,21 days
1774500429.6124659,3932,0.9602,96.0,106.0,580.0,49.6,CRITICAL,21 days
1774500430.538347,3897,0.9516,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500431.4374642,3910,0.9548,95.5,105.5,577.0,49.5,CRITICAL,21 days
1774500432.257355,3969,0.9692,96.9,106.9,585.0,49.7,CRITICAL,21 days
1774500433.0502195,4059,0.9912,99.1,109.1,596.0,49.9,CRITICAL,21 days
1774500433.8736768,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500434.6995661,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500435.5170157,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500436.3161862,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500437.1529984,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500437.9717617,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500438.7502508,4061,0.9917,99.2,109.2,596.0,49.9,CRITICAL,21 days
1774500439.574546,3971,0.9697,97.0,107.0,585.0,49.7,CRITICAL,21 days
1774500440.3512294,3911,0.9551,95.5,105.5,578.0,49.6,CRITICAL,21 days
1774500441.2197702,3897,0.9516,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500442.0284603,3931,0.96,96.0,106.0,580.0,49.6,CRITICAL,21 days
1774500442.825376,4005,0.978,97.8,107.8,589.0,49.8,CRITICAL,21 days
1774500443.7513065,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500444.5279386,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500445.3284733,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500446.1391802,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500446.94731,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500447.7573833,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500448.599231,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500449.410982,4020,0.9817,98.2,108.2,591.0,49.8,CRITICAL,21 days
1774500450.2996986,3940,0.9621,96.2,106.2,581.0,49.6,CRITICAL,21 days
1774500451.0899734,3899,0.9521,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500451.8917885,3906,0.9538,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774500452.7315154,3959,0.9668,96.7,106.7,583.0,49.7,CRITICAL,21 days
1774500453.517223,4046,0.988,98.8,108.8,594.0,49.9,CRITICAL,21 days
1774500454.4428773,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500455.2219326,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500456.025739,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500456.802668,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500457.609639,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500458.4144866,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500459.2391758,4074,0.9949,99.5,109.5,597.0,49.9,CRITICAL,21 days
1774500460.0951707,3982,0.9724,97.2,107.2,586.0,49.7,CRITICAL,21 days
1774500460.9622269,3917,0.9565,95.7,105.7,578.0,49.6,CRITICAL,21 days
1774500461.7808053,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500462.5993981,3923,0.958,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774500463.469469,3993,0.9751,97.5,107.5,588.0,49.8,CRITICAL,21 days
1774500464.253758,4088,0.9983,99.8,109.8,599.0,50.0,CRITICAL,21 days
1774500465.1168308,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500465.98364,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500466.7969732,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500467.5781913,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500468.4044333,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500469.3014388,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500470.0906296,4032,0.9846,98.5,108.5,592.0,49.8,CRITICAL,21 days
1774500470.8780656,3949,0.9643,96.4,106.4,582.0,49.6,CRITICAL,21 days
1774500471.6280944,3902,0.9529,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774500472.5772188,3902,0.9529,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774500473.3380818,3949,0.9643,96.4,106.4,582.0,49.6,CRITICAL,21 days
1774500474.5197814,4033,0.9849,98.5,108.5,592.0,49.8,CRITICAL,21 days
1774500475.2830691,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500476.1239562,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500476.8779328,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500477.6103542,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500478.415965,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500479.2371993,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500480.0693605,4088,0.9983,99.8,109.8,599.0,50.0,CRITICAL,21 days
1774500480.928274,3993,0.9751,97.5,107.5,588.0,49.8,CRITICAL,21 days
1774500481.7392128,3923,0.958,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774500482.6673868,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500483.5197592,3917,0.9565,95.7,105.7,578.0,49.6,CRITICAL,21 days
1774500484.3471746,3982,0.9724,97.2,107.2,586.0,49.7,CRITICAL,21 days
1774500485.1251316,4075,0.9951,99.5,109.5,598.0,50.0,CRITICAL,21 days
1774500485.9225442,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500486.7486346,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500487.5285826,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500488.327525,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500489.137363,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500490.0030086,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500490.7917116,4045,0.9878,98.8,108.8,594.0,49.9,CRITICAL,21 days
1774500491.6211162,3958,0.9665,96.7,106.7,583.0,49.7,CRITICAL,21 days
1774500492.4374347,3905,0.9536,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774500493.2651947,3899,0.9521,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500494.1106398,3941,0.9624,96.2,106.2,581.0,49.6,CRITICAL,21 days
1774500494.9449232,4020,0.9817,98.2,108.2,591.0,49.8,CRITICAL,21 days
1774500495.735201,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500496.544428,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500497.3147528,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500498.123579,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500498.9014933,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500499.700583,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500500.5379658,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500501.3673513,4004,0.9778,97.8,107.8,589.0,49.8,CRITICAL,21 days
1774500502.1625214,3930,0.9597,96.0,106.0,580.0,49.6,CRITICAL,21 days
1774500502.9837701,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500503.7950642,3912,0.9553,95.5,105.5,578.0,49.6,CRITICAL,21 days
1774500504.554484,3972,0.97,97.0,107.0,585.0,49.7,CRITICAL,21 days
1774500505.3356907,4062,0.9919,99.2,109.2,596.0,49.9,CRITICAL,21 days
1774500506.1630275,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500506.9702637,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500507.790502,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500508.5894608,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500509.404402,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500510.18975,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500511.0362532,4058,0.991,99.1,109.1,595.0,49.9,CRITICAL,21 days
1774500511.827231,3968,0.969,96.9,106.9,584.0,49.7,CRITICAL,21 days
1774500512.6441543,3910,0.9548,95.5,105.5,577.0,49.5,CRITICAL,21 days
1774500513.467766,3897,0.9516,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500514.2673795,3933,0.9604,96.0,106.0,580.0,49.6,CRITICAL,21 days
1774500515.0781796,4008,0.9788,97.9,107.9,589.0,49.8,CRITICAL,21 days
1774500515.8625143,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500516.671398,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500517.46674,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500518.2648733,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500519.0718918,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500519.896566,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500520.6971822,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500521.489841,4016,0.9807,98.1,108.1,590.0,49.8,CRITICAL,21 days
1774500522.2818496,3938,0.9617,96.2,106.2,581.0,49.6,CRITICAL,21 days
1774500523.112403,3898,0.9519,95.2,105.2,576.0,49.5,CRITICAL,21 days
1774500523.9375427,3907,0.9541,95.4,105.4,577.0,49.5,CRITICAL,21 days
1774500524.9779584,3961,0.9673,96.7,106.7,584.0,49.7,CRITICAL,21 days
1774500525.8183072,4049,0.9888,98.9,108.9,594.0,49.9,CRITICAL,21 days
1774500526.6769228,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500527.4960015,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500528.2594373,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500529.0697215,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500529.8840733,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500530.715667,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500531.5287423,4071,0.9941,99.4,109.4,597.0,49.9,CRITICAL,21 days
1774500532.544544,3979,0.9717,97.2,107.2,586.0,49.7,CRITICAL,21 days
1774500533.374808,3915,0.956,95.6,105.6,578.0,49.6,CRITICAL,21 days
1774500534.26791,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500535.1870506,3925,0.9585,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774500536.1641643,3997,0.9761,97.6,107.6,588.0,49.8,CRITICAL,21 days
1774500537.0759118,4092,0.9993,99.9,109.9,600.0,50.0,CRITICAL,21 days
1774500537.993825,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500538.7901113,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500539.6125426,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500540.4028294,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500541.3026645,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500542.1868136,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500542.992438,4029,0.9839,98.4,108.4,592.0,49.8,CRITICAL,21 days
1774500543.8309748,3946,0.9636,96.4,106.4,582.0,49.6,CRITICAL,21 days
1774500544.6236725,3901,0.9526,95.3,105.3,576.0,49.5,CRITICAL,21 days
1774500545.4564846,3903,0.9531,95.3,105.3,577.0,49.5,CRITICAL,21 days
1774500546.245226,3952,0.9651,96.5,106.5,583.0,49.7,CRITICAL,21 days
1774500547.0584567,4036,0.9856,98.6,108.6,593.0,49.9,CRITICAL,21 days
1774500547.886599,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500548.7184424,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500549.5440276,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500550.384876,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500551.2034583,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500552.0059502,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500552.8254404,4084,0.9973,99.7,109.7,599.0,50.0,CRITICAL,21 days
1774500553.626225,3990,0.9744,97.4,107.4,587.0,49.7,CRITICAL,21 days
1774500554.4495726,3921,0.9575,95.8,105.8,579.0,49.6,CRITICAL,21 days
1774500555.2687666,3896,0.9514,95.1,105.1,576.0,49.5,CRITICAL,21 days
1774500556.1039932,3919,0.957,95.7,105.7,579.0,49.6,CRITICAL,21 days
1774500557.0305483,3985,0.9731,97.3,107.3,587.0,49.7,CRITICAL,21 days
1774500557.8425093,4079,0.9961,99.6,109.6,598.0,50.0,CRITICAL,21 days
1774500558.612218,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500559.3717337,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500560.2449992,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
1774500561.066862,4095,1.0,100.0,110.0,600.0,50.0,CRITICAL,21 days
